Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
22992468388,Organizador De Talheres Gaveta Bambu Extensível 7 Divisórias,"75,00",9mil+,Luwave E Commerce,13%,"R$9,75",https://shopee.com.br/product/1040938913/22992468388,https://s.shopee.com.br/gQ29TTaEm
21259653255,Nicho Porta Tempero com Gancho Para Cozinha Prateleira(13),"99,99",930,Casas e Parafusos,33%,"R$33,00",https://shopee.com.br/product/844790476/21259653255,https://s.shopee.com.br/qjSLmSwtp
19599890018,Escova Elétrica de Limpeza 5 em 1 Sem Fio Recarregável Multiuso para Cozinha Banheiro Azulejo,"31,60",3mil+,LAR LEVE SHOP,13%,"R$4,11",https://shopee.com.br/product/1636434489/19599890018,https://s.shopee.com.br/112sY5SJYs
21034795993,Tapete de Banheiro Antiderrapante Bolinha Macarrão Várias Cores,"16,89",100mil+,MG Enxovais,18%,"R$3,04",https://shopee.com.br/product/322387387/21034795993,https://s.shopee.com.br/1BMIkORgDv
20452224775,Kit 2 unidades Abajur La Finesse Cupula - Luminária Para Decoração Quarto e Sala,"56,80",40mil+,Haute Decor,22%,"R$12,50",https://shopee.com.br/product/699143044/20452224775,https://s.shopee.com.br/40gU7bGtTU
22898062876,Vitamina B12 Metilcobalamina Mastigáveis (60 Comprimidos) Maxinutri,"39,00",6mil+,Drogaria Leal Tanaka,29%,"R$11,31",https://shopee.com.br/product/1353041201/22898062876,https://s.shopee.com.br/4AzuJuGG8X
21797681952,Kit Terapia Capilar Óleo de Coco + Rícino + Alecrim Natuhair 60ml,"33,86",60mil+,Zares Cosméticos,23%,"R$7,79",https://shopee.com.br/product/844782615/21797681952,https://s.shopee.com.br/4LJKWDFcna
19298317482,Quadros Decorativos Abstratos Geométricos Boho Neutro Sala,"29,90",3mil+,PLANEJADOS MACHADO,38%,"R$11,36",https://shopee.com.br/product/1477488370/19298317482,https://s.shopee.com.br/4VckiWEzSd
22293667458,Kit calças jeans masculina skinny com elastano original direto da fabrica NF,"115,99",5mil+,Omg Denim,48%,"R$55,68",https://shopee.com.br/product/1058439747/22293667458,https://s.shopee.com.br/4fwAupEM7g
22999138148,Patinete Infantil 3 Rodas De Led Musical Ajustável Dobrável Scooter Crianças e Guidão Ajustável P15,"182,99",1mil+,JONALISSA BIJOUX LTDA,11%,"R$20,13",https://shopee.com.br/product/375039522/22999138148,https://s.shopee.com.br/4qFb78Dimj
22893853262,guia mãos livres para cachorro com 2 metros de comprimento e mosquetão giratório 360graus,"33,00",1mil+,grulldog,38%,"R$12,54",https://shopee.com.br/product/1381191494/22893853262,https://s.shopee.com.br/50Z1JRD5Rm
22898373049,Espelho Orgânico 120X50cm e 95x40cm Lapidado Moderno Grande Forms C/ SUPORTE ou LED TOUCH (FORM SUPORTE) OU LED,"78,99",10mil+,AGUNBAGUM,13%,"R$10,27",https://shopee.com.br/product/1434695436/22898373049,https://s.shopee.com.br/5AsRVkCS6p
22697902690,Kit ZERO FRIZZ® Touca de Cetim Premium Anti Frizz com Regulador e Dupla Camada + Scrunchie de Cetim,"20,00",2mil+,Zero Frizz,3%,"R$0,60",https://shopee.com.br/product/718725893/22697902690,https://s.shopee.com.br/2gB6X9LyBM
23498851712,"Kit Ferramentas 40/46 Peças Aço Cromo Vanádio c/ Chave Catraca, Estojo ABS, p/ Carro e Casa","28,60",2mil+,POLO SHOP,16%,"R$4,58",https://shopee.com.br/product/1615506723/23498851712,https://s.shopee.com.br/2qUWjSLKqP
40110946865,"Capa Protetor De Colchão Matelado Lençol Impermeável Berço, Solteiro, Casal, Queen, King C/ Elástico","19,45",690,Flávia Tex,28%,"R$5,45",https://shopee.com.br/product/297434547/40110946865,https://s.shopee.com.br/30nwvlKhVS
23694289001,Garrafa Térmica 800ml Com Base De Silicone Removível Aço Inoxidável Quente/Frio,"34,99",3mil+,XQW - ELETRÔNICOS E VARIEDADES,28%,"R$9,80",https://shopee.com.br/product/406969593/23694289001,https://s.shopee.com.br/3B7N84K4AV
