Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
58256593299,Ventoinha para Computador 120mm RGB Refrigeração Gabinete Gamer 1200RPM Preto/Branco,"25,89",5mil+,Super Vida_BR,13%,"R$3,37",https://shopee.com.br/product/1660170092/58256593299,https://s.shopee.com.br/9V1QdkERJc
22298193813,Conjunto Colher Xicaras Medidoras Com 8 Peças Inox Prático Colher Medidora Cozinha Alimentos,"26,90",2mil+,SMART TOOLS,13%,"R$3,50",https://shopee.com.br/product/287834567/22298193813,https://s.shopee.com.br/9Ki0RRF4eb
18398124948,Adaptador Hub Tipo C 4em1/5em2/6em1/7 Em 1/ 8em1 HDMI Micro Sd Tf M1 4k Usb 3.0 Para computador todo tipo,"19,00",10mil+,M&H1 STORE,13%,"R$2,47",https://shopee.com.br/product/1314327488/18398124948,https://s.shopee.com.br/9peH2MDAdi
58262318618,Pendrive 64GB/256GB/512GB USB 2.0 Alta Velocidade Armazenamento Seguro,"28,00",1mil+,BGM二号店,13%,"R$3,64",https://shopee.com.br/product/1677282744/58262318618,https://s.shopee.com.br/9fKqq3Dnyh
23423400164,Bandeja Sementeira 10 / 20 / 25 / 50 Células,"5,00",10mil+,Semear Shop,13%,"R$0,65",https://shopee.com.br/product/298239552/23423400164,https://s.shopee.com.br/gQ27Vm4Ey
23594140397,Pote de Vidro com Tampa de Bambu Hermético MODELOS DIVERSOS Porta Temperos Cozinha,"69,28",6mil+,LUZAN Importados,13%,"R$9,01",https://shopee.com.br/product/1339337819/23594140397,https://s.shopee.com.br/qjSJolQu1
23296111801,Kit 2 Formas Para Queijo Minas 500gramas +1 Coalho Liguido Hala,"35,90",3mil+,Maxshopperoficial,13%,"R$4,67",https://shopee.com.br/product/324622765/23296111801,https://s.shopee.com.br/112sW7knZ4
51900794248,Case Notebook 15 Polegada Pasta Luva Porta Note,"18,47",3mil+,F Sports Oficial,13%,"R$2,40",https://shopee.com.br/product/392716619/51900794248,https://s.shopee.com.br/1BMIiQkAE7
54055483219,Kit Cozinha 15 Potes Herméticos + Jarra | Organizadores Plásticos BPA Free Resistente,"16,32",2mil+,Utilar Utensílios Domésticos,13%,"R$2,12",https://shopee.com.br/product/443624850/54055483219,https://s.shopee.com.br/1ALKHobau
23194366085,Kit Potes de Vidro 1800ml com Tampa de Bambu Hermético Mantimentos Condimentos Empilhaveis,"46,90",4mil+,Guimaron,13%,"R$6,10",https://shopee.com.br/product/1078447452/23194366085,https://s.shopee.com.br/BTlWanyFx
